cust_id,full_name,gender,age,income_annual_inr,income_segment,credit_score,risk_bucket,region,zone,urban_rural_flag,num_products,cbs_total_clr_bal_amt,aa_avg_monthly_inflows,aa_avg_monthly_outflows,ml_unified_customer_proba,cltv_profit_actual,cltv_profit_ml,cltv_profit_final,cltv_decile_final,hybrid_score_0_100_final
C00768,Aarav Bansal,M,30,283507.95108611457,MID,673,MEDIUM,WEST,WEST,RURAL_SEMIURBAN,1,384.0312091506152,,,0.0083213418160567,,578.93585967965,578.93585967965,4,35.0
C00923,Saanvi Mishra,F,26,534585.4438361176,MID,731,LOW,NORTH,NORTH,RURAL_SEMIURBAN,2,678.2881497489507,,,0.0926823449006103,,492.77539120582287,492.77539120582287,5,35.0
C00722,Ishaan Gupta,M,23,790251.8977837625,MID,771,LOW,SOUTH,SOUTH,URBAN,2,7870.0795292678185,,,0.1087105106965268,,457.86666698787485,457.86666698787485,5,35.0
C00655,Shaurya Gupta,M,30,345539.52355410444,MID,656,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,81.94054963276118,,,0.1055638651031092,,455.4568318360285,455.4568318360285,5,35.0
C00574,Meera Khan,F,38,655050.0341704618,MID,673,MEDIUM,WEST,WEST,URBAN,1,14729.061862816416,,,0.0826381371888638,,452.5914280221037,452.5914280221037,5,34.0
C00511,Riya Shah,F,36,397264.4514422249,MID,721,LOW,NORTH,NORTH,RURAL_SEMIURBAN,2,7539.659072236158,,,0.2832245426444827,,287.3174917442941,287.3174917442941,7,34.0
C00703,Siddharth Sharma,M,38,863817.4455140486,MID,778,LOW,NORTH,NORTH,URBAN,2,10112.184279286317,,,0.2841947608335855,,345.33370729142274,345.33370729142274,7,34.0
C00815,Shaurya Singh,M,38,375564.7238867575,MID,689,MEDIUM,NORTH,NORTH,URBAN,2,627.2432910395095,,,0.0788386585109312,,445.0488906807636,445.0488906807636,5,34.0
C00766,Shaurya Singh,M,36,335512.3777673777,MID,704,LOW,NORTH,NORTH,URBAN,2,6486.556723909787,,,0.0843718356296598,,519.6437147091168,519.6437147091168,5,34.0
C00988,Ayesha Gupta,F,29,1139291.9074962991,HIGH,799,LOW,NORTH,NORTH,URBAN,2,13228.28821268336,,,0.4727548928265113,,135.4790111476537,135.4790111476537,9,34.0
C00785,Ishita Gowda,F,20,570868.1391160209,MID,557,HIGH,NORTH,NORTH,URBAN,1,39.57508556640714,,,0.0783163973714634,,502.6564944697901,502.6564944697901,5,34.0
C00232,Nandini Reddy,F,65,165876.28,LOW,661,MEDIUM,WEST,WEST,URBAN,2,4227.3,9282.335,11997.410000000002,0.0620210929150585,,573.3410692559305,573.3410692559305,5,33.0
C00931,Ishita Iyer,F,28,699251.7646375818,MID,671,MEDIUM,WEST,WEST,URBAN,1,99.10861430270434,,,0.0513979930819992,,518.3890708140152,518.3890708140152,5,33.0
C00845,Kavya Kulkarni,F,30,1056622.0437648974,HIGH,658,MEDIUM,NORTH,NORTH,URBAN,1,84.34330580484222,,,0.0587596809081695,,560.6441737144008,560.6441737144008,5,33.0
C00875,Kabir Mishra,M,20,565876.9898081226,MID,717,LOW,WEST,WEST,URBAN,1,156.52330047985498,,,0.063198717937328,,460.05736840147756,460.05736840147756,5,33.0
C00932,Siddharth Mishra,M,32,289290.1840637463,MID,784,LOW,SOUTH,SOUTH,URBAN,1,164.43980685542374,,,0.0524654533103566,,550.5543650254193,550.5543650254193,5,33.0
C00878,Isha Yadav,F,20,316541.0469667829,MID,762,LOW,NORTH,NORTH,URBAN,1,253.6804184245349,,,0.1509969268855328,,371.4251327310467,371.4251327310467,6,33.0
C00694,Ishita Gowda,F,18,677170.0354785895,MID,582,HIGH,NORTH,NORTH,URBAN,1,222.9684354085223,,,0.0516949660528565,,549.0798060579765,549.0798060579765,5,33.0
C00586,Shaurya Yadav,M,29,589803.4410636073,MID,643,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,2,1648.2311271443746,,,0.0633560827584359,,480.31815011557916,480.31815011557916,5,33.0
C00701,Nisha Verma,F,19,241138.10608222877,MID,636,MEDIUM,NORTH,NORTH,URBAN,1,538.7343086801462,,,0.0680332357986914,,454.3272533216034,454.3272533216034,5,33.0
C00789,Shaurya Gupta,M,25,465017.5364913992,MID,699,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,16932.58777354144,,,0.168225344917749,,375.10219305886665,375.10219305886665,6,33.0
C00578,Shivani Mishra,F,19,324485.8211526601,MID,698,MEDIUM,WEST,WEST,URBAN,1,323.9354516997354,,,0.1528944781545967,,388.9891180830021,388.9891180830021,6,33.0
C00895,Aadhya Gupta,F,27,1062610.1246186115,HIGH,716,LOW,NORTH,NORTH,URBAN,2,9325.086049425048,,,0.1575147717019501,,391.3230571247061,391.3230571247061,6,33.0
C00990,Rahul Kulkarni,M,18,669732.373459507,MID,678,MEDIUM,CENTRAL,CENTRAL,URBAN,1,4052.48022836222,,,0.1552226474623224,,377.6629931103747,377.6629931103747,6,33.0
C00664,Meera Nair,F,22,499600.2355042868,MID,706,LOW,WEST,WEST,URBAN,1,343.0110771530942,,,0.0522783787324982,,473.63143661113435,473.63143661113435,5,33.0
C00536,Saanvi Khan,F,33,322528.82284063584,MID,645,MEDIUM,SOUTH,SOUTH,URBAN,1,40.25581009632436,,,0.0508098344703726,,513.7472904998857,513.7472904998857,5,33.0
C00449,Ananya Nair,F,70,146520.62,LOW,641,MEDIUM,WEST,WEST,RURAL_SEMIURBAN,2,4789.12,5884.3475,20329.1325,0.0522885706079886,540,691.902294463341,540.0,5,33.0
C00872,Rohan Yadav,M,18,336580.6978872603,MID,667,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,799.6913543544694,,,0.0312848278702314,,468.92304981934177,468.92304981934177,5,32.0
C00061,Rohit Naidu,M,35,1914902.11,HIGH,751,LOW,WEST,WEST,RURAL_SEMIURBAN,1,120.19,0.0,4698.281666666667,0.0301131358664697,536,577.3099847200289,536.0,5,32.0
C00081,Meera Khan,F,36,613694.17,MID,685,MEDIUM,WEST,WEST,URBAN,1,114.16,1261.2516666666668,6154.265833333334,0.0358783733383618,464,479.593263231339,464.0,5,32.0
C00709,Ayesha Gupta,F,34,832438.4453186807,MID,875,LOW,NORTH,NORTH,URBAN,1,1597.6427474126122,,,0.1452655112197751,,417.03689073468826,417.03689073468826,6,32.0
C00957,Ishita Iyer,F,29,586918.0051533709,MID,665,MEDIUM,WEST,WEST,URBAN,2,2516.589328474265,,,0.0486661510996523,,537.2544978397113,537.2544978397113,5,32.0
C00683,Rohan Khan,M,26,1342906.2794884646,HIGH,811,LOW,EAST,EAST,RURAL_SEMIURBAN,2,737.8575871022977,,,0.0432848997751158,,498.6086490388989,498.6086490388989,5,32.0
C00015,Isha Chatterjee,F,74,167984.39,LOW,543,HIGH,CENTRAL,CENTRAL,URBAN,1,165.12,,,0.0327229641869388,493,563.127020813968,493.0,5,32.0
C00734,Isha Yadav,F,19,324772.9604719218,MID,731,LOW,NORTH,NORTH,URBAN,1,279.0041728503364,,,0.0468891947110748,,492.85047468952195,492.85047468952195,5,32.0
C00790,Saanvi Khan,F,30,299452.951490808,MID,655,MEDIUM,SOUTH,SOUTH,URBAN,2,914.8831498315849,,,0.0404188806830075,,563.9253278606649,563.9253278606649,5,32.0
C00526,Shivani Gupta,F,29,870102.1894106434,MID,677,MEDIUM,SOUTH,SOUTH,URBAN,1,868.0170339622866,,,0.0443874462504179,,492.3825985503237,492.3825985503237,5,32.0
C00892,Saanvi Mishra,F,29,603360.8772424881,MID,646,MEDIUM,NORTH,NORTH,RURAL_SEMIURBAN,2,3028.4171287715044,,,0.3370692166552835,,163.2879185961204,163.2879185961204,8,32.0
C00603,Ishita Gowda,F,19,622101.151841121,MID,546,HIGH,NORTH,NORTH,URBAN,2,12576.701334104137,,,0.0304576783862668,,491.28504701949504,491.28504701949504,5,32.0
C00847,Isha Chatterjee,F,23,368684.2024624259,MID,637,MEDIUM,NORTH,NORTH,RURAL_SEMIURBAN,1,245.05736895786177,,,0.0484125771431788,,490.8862727551325,490.8862727551325,5,32.0
C00381,Kavya Yadav,F,41,107972.64,LOW,731,LOW,EAST,EAST,RURAL_SEMIURBAN,1,569.44,0.0,20773.0125,0.0319257267248349,441,445.5414263802715,441.0,5,32.0
C00805,Vivaan Das,M,38,496561.0728098752,MID,678,MEDIUM,NORTH,NORTH,RURAL_SEMIURBAN,1,145.0835030368599,,,0.0357955710153176,,483.03895702989064,483.03895702989064,5,32.0
C00950,Prachi Patel,F,27,240000.0,MID,751,LOW,EAST,EAST,URBAN,1,302.02159399205306,,,0.0296795746128696,,490.3919006003071,490.3919006003071,5,31.0
C00063,Aarohi Patel,F,28,122061.29,LOW,638,MEDIUM,WEST,WEST,URBAN,1,242.67,7249.0075,13414.616666666669,0.0280554325225166,454,553.1028357625457,454.0,5,31.0
C00516,Kunal Ghosh,M,18,337823.4760263224,MID,590,HIGH,SOUTH,SOUTH,URBAN,1,128.38948402916108,,,0.0122512328330021,,561.8573509531196,561.8573509531196,5,31.0
C00629,Isha Yadav,F,21,333284.6036043861,MID,783,LOW,NORTH,NORTH,URBAN,1,20837.09356122778,,,0.1147164185670802,,366.5644678344862,366.5644678344862,6,31.0
C00782,Yash Jain,M,26,428616.7695345092,MID,687,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,184.40120936695288,,,0.0112682730544148,,486.1688501039583,486.1688501039583,5,31.0
C00412,Shaurya Yadav,M,28,623642.02,MID,696,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,2,11378.27,2650.0025,13276.380833333336,0.0231478865398496,558,620.4812391347325,558.0,5,31.0
C00710,Shivani Mishra,F,18,305681.9445427088,MID,702,LOW,WEST,WEST,URBAN,1,85.92653965032754,,,0.0233944337156599,,478.59027201630863,478.59027201630863,5,31.0
C00964,Ishita Sharma,F,36,614969.1643547674,MID,609,MEDIUM,NORTH,NORTH,URBAN,2,1870.743537408909,,,0.1247916423489295,,380.631129690538,380.631129690538,6,31.0
C00082,Neha Mishra,F,51,200000.0,LOW,561,HIGH,SOUTH,SOUTH,URBAN,1,43.67,1414.3108333333332,8713.784166666666,0.0214494118275253,476,503.88058899543284,476.0,5,31.0
C00595,Shivani Gupta,F,25,752867.3205035316,MID,703,LOW,SOUTH,SOUTH,URBAN,1,354.64262409169817,,,0.0138607789322485,,534.73282300285,534.73282300285,5,31.0
C00509,Aadhya Gupta,F,26,1378846.3070448246,HIGH,752,LOW,NORTH,NORTH,URBAN,2,2240.841356975358,,,0.0207467566944219,,525.1096215700989,525.1096215700989,5,31.0
C00269,Anika Gowda,F,61,130491.64,LOW,581,HIGH,WEST,WEST,URBAN,1,733.81,6098.625833333333,23441.61,0.0237854628420207,514,592.6817822212098,514.0,5,31.0
C00938,Ishita Singh,F,18,375521.1020824788,MID,796,LOW,SOUTH,SOUTH,URBAN,1,177.90486223243764,,,0.0239551128742744,,494.823166402597,494.823166402597,5,31.0
C00373,Harsh Iyer,M,20,193335.95,LOW,801,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,128.6,4387.4925,8613.518333333333,0.1246952635922023,388,418.502754834223,388.0,6,31.0
C00902,Kunal Das,M,37,1094609.7061001775,HIGH,785,LOW,NORTH,NORTH,URBAN,2,18938.392692182366,,,0.1186591743147997,,370.8491952515083,370.8491952515083,6,31.0
C00618,Rahul Yadav,M,24,240412.30381371852,MID,682,MEDIUM,SOUTH,SOUTH,URBAN,2,1988.3333286835586,,,0.0974712399142054,,385.2464426437638,385.2464426437638,6,30.0
C00566,Harsh Kulkarni,M,37,364548.18327080726,MID,833,LOW,SOUTH,SOUTH,URBAN,1,109.61793589513204,,,0.0056617355130783,,570.0950722441011,570.0950722441011,5,30.0
C00924,Sara Reddy,F,26,560647.3399799021,MID,704,LOW,WEST,WEST,URBAN,1,4014.759970511996,,,0.0094094859944545,,488.1025978953667,488.1025978953667,5,30.0
C00112,Pooja Gowda,F,43,912495.19,MID,785,LOW,SOUTH,SOUTH,URBAN,1,111.94,2480.9775,9481.094166666668,0.0054273373428726,486,460.5585387936513,486.0,5,30.0
C00559,Pooja Khan,F,30,334632.2191185471,MID,719,LOW,EAST,EAST,RURAL_SEMIURBAN,2,263.8893038947036,,,0.1077822163931405,,383.4177396396803,383.4177396396803,6,30.0
C00537,Riya Mishra,F,18,583099.0744607941,MID,664,MEDIUM,SOUTH,SOUTH,URBAN,1,264.64126136796295,,,0.0051587563692203,,543.2771185223539,543.2771185223539,5,30.0
C00422,Aditya Shah,M,61,90338.15,LOW,450,HIGH,SOUTH,SOUTH,URBAN,1,104.29,5536.671666666666,9495.048333333334,0.0074028815516429,543,527.693666074115,543.0,5,30.0
C00728,Saanvi Mishra,F,27,567790.2335946001,MID,709,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,181.8038142727509,,,0.0092262944768826,,537.0772810023485,537.0772810023485,5,30.0
C00755,Nandini Shah,F,18,717548.7921338242,MID,647,MEDIUM,SOUTH,SOUTH,URBAN,2,6064.863402829535,,,0.1971874485380863,,281.7033986124336,281.7033986124336,7,30.0
C00016,Anika Mishra,F,44,180104.01,LOW,569,HIGH,EAST,EAST,RURAL_SEMIURBAN,1,51.75,0.0,4312.388333333333,0.0086464182957478,535,617.000747493198,535.0,5,30.0
C00173,Yash Jain,M,30,401011.98,MID,674,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,116.88,5586.047500000001,7645.69,0.0078206485894583,470,530.176490700261,470.0,5,30.0
C00886,Nisha Das,F,19,256848.31524251477,MID,716,LOW,EAST,EAST,RURAL_SEMIURBAN,2,1875.7805939306056,,,0.1015993747623731,,429.09112675629876,429.09112675629876,6,30.0
C00194,Nandini Shah,F,21,687116.22,MID,610,MEDIUM,SOUTH,SOUTH,URBAN,1,146.7,1689.628333333333,6502.175,0.0042141840365722,520,579.2903748692365,520.0,5,30.0
C00579,Aarav Bansal,M,37,387731.43154348654,MID,707,LOW,WEST,WEST,RURAL_SEMIURBAN,2,184.96280137976748,,,0.0948031175064983,,424.77469570574027,424.77469570574027,6,30.0
C00718,Rohan Khan,M,25,1570788.3160181283,HIGH,864,LOW,EAST,EAST,RURAL_SEMIURBAN,1,290.56951284828733,,,0.0928260926788529,,372.5452567921348,372.5452567921348,6,30.0
C00739,Rohit Jain,M,30,587921.8085556142,MID,673,MEDIUM,SOUTH,SOUTH,URBAN,1,523.4312268748735,,,0.0098528509849618,,459.60771078987295,459.60771078987295,5,30.0
C00810,Kunal Gowda,M,29,805702.5698488378,MID,883,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,54.51213100275138,,,0.3061698698879402,,250.01914636968593,250.01914636968593,8,30.0
C00989,Rohit Jain,M,24,815261.5029715842,MID,666,MEDIUM,SOUTH,SOUTH,URBAN,2,5166.762660287705,,,0.4927191055427969,,-92.00013730760575,-92.00013730760575,10,30.0
C00675,Yash Khan,M,25,288996.62935532886,MID,722,LOW,SOUTH,SOUTH,URBAN,1,20826.704963332602,,,0.3986719901567886,,67.74687263182857,67.74687263182857,9,30.0
C00023,Nisha Verma,F,21,276619.59,MID,643,MEDIUM,NORTH,NORTH,URBAN,1,35.63,13448.703333333331,20354.186666666665,0.4744202231204937,9,132.50714730711434,9.0,10,29.0
C00698,Vihaan Ghosh,M,23,1252017.3946158215,HIGH,765,LOW,NORTH,NORTH,URBAN,1,18254.20120380047,,,0.0823670901252288,,361.40359886294885,361.40359886294885,6,29.0
C00936,Aadhya Chatterjee,F,27,737114.1423590604,MID,750,LOW,SOUTH,SOUTH,URBAN,1,148.51744062670278,,,0.0860243718830777,,432.701648740055,432.701648740055,6,29.0
C00863,Ritvik Verma,M,33,460936.8053918038,MID,775,LOW,WEST,WEST,URBAN,2,394.5960244391938,,,0.1830825996844901,,296.99617743099,296.99617743099,7,29.0
C00971,Harsh Kulkarni,M,34,414837.7673834756,MID,835,LOW,SOUTH,SOUTH,URBAN,1,63.828503826314694,,,0.0786420618458414,,426.32020770591976,426.32020770591976,6,29.0
C00773,Rahul Yadav,M,22,309283.73493417207,MID,617,MEDIUM,SOUTH,SOUTH,URBAN,1,33087.816514857375,,,0.3799627874786592,,138.17012984588817,138.17012984588817,9,29.0
C00927,Shaurya Gupta,M,28,556066.2863387333,MID,655,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,2,22498.07999811376,,,0.2748118367271486,,222.93155573224686,222.93155573224686,8,29.0
C00218,Rahul Shah,M,24,133327.63,LOW,643,MEDIUM,NORTH,NORTH,URBAN,1,311.51,6722.2825,13613.868333333332,0.0776151834471236,425,494.9401840222086,425.0,6,29.0
C00954,Ishita Gupta,F,37,415423.9346742343,MID,753,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,257.2922891458492,,,0.0763344799735677,,375.7773950022633,375.7773950022633,6,29.0
C00935,Kabir Bansal,M,24,734889.4886800161,MID,731,LOW,NORTH,NORTH,RURAL_SEMIURBAN,2,11435.65123928598,,,0.081044846886686,,388.1982086750089,388.1982086750089,6,29.0
C00783,Aarav Khan,M,38,672712.0687183964,MID,696,MEDIUM,EAST,EAST,URBAN,2,1126.619991963394,,,0.3782557648649587,,134.37025338466032,134.37025338466032,9,29.0
C00261,Harsh Khan,M,51,200000.0,LOW,665,MEDIUM,SOUTH,SOUTH,URBAN,2,476.32000000000005,4141.1725,25806.978333333333,0.0775867141434718,372,378.7145990052671,372.0,6,29.0
C00970,Ayesha Gupta,F,30,832498.5834798111,MID,884,LOW,NORTH,NORTH,URBAN,3,27228.28614690439,,,0.3522144369672172,,53.138720245357824,53.138720245357824,9,28.0
C00120,Ananya Ghosh,F,70,498201.25,MID,734,LOW,NORTH,NORTH,RURAL_SEMIURBAN,3,18051.34,1424.1725,3168.6708333333336,0.0667273135225212,396,466.0015561083268,396.0,6,28.0
C00626,Saanvi Khan,F,19,585693.0574420254,MID,718,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,208.24806927395343,,,0.0561591804338898,,376.19628789292847,376.19628789292847,6,28.0
C00549,Siddharth Sharma,M,35,993904.2758543236,MID,786,LOW,NORTH,NORTH,URBAN,2,3365.3495742859086,,,0.1520658596828607,,335.1371564186677,335.1371564186677,7,28.0
C00540,Ishaan Gupta,M,21,869552.1389620485,MID,851,LOW,SOUTH,SOUTH,URBAN,1,127.00320231066372,,,0.0509356146777425,,376.18737837557836,376.18737837557836,6,28.0
C00933,Manav Ghosh,M,31,4310708.506567963,HIGH,724,LOW,CENTRAL,CENTRAL,URBAN,1,54.82395739122204,,,0.0552989222342374,,389.37259721078823,389.37259721078823,6,28.0
C00562,Riya Shah,F,35,429007.6242241706,MID,776,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,46.433101288993115,,,0.0597422247413378,,375.1118345787453,375.1118345787453,6,28.0
C00622,Saanvi Khan,F,19,580401.9278045901,MID,706,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,113.84783574182497,,,0.0646847159220869,,373.3663311900033,373.3663311900033,6,28.0
C00792,Rahul Yadav,M,33,270890.4564958827,MID,677,MEDIUM,SOUTH,SOUTH,URBAN,2,11333.1246618553,,,0.06841256198476,,407.6292413751231,407.6292413751231,6,28.0
C00907,Saanvi Khan,F,33,349363.1536643143,MID,609,MEDIUM,SOUTH,SOUTH,URBAN,1,77.62964971260226,,,0.0536072532488396,,370.02090164794924,370.02090164794924,6,28.0
C00527,Ishaan Kulkarni,M,33,607054.9556543039,MID,670,MEDIUM,SOUTH,SOUTH,URBAN,1,582.2210611043727,,,0.0440299305668172,,367.176021456679,367.176021456679,6,27.0
C00905,Meera Khan,F,37,676720.9019391376,MID,684,MEDIUM,WEST,WEST,URBAN,1,233.34445651212056,,,0.0427644434144038,,383.8651158276229,383.8651158276229,6,27.0
C00643,Aarav Bansal,M,32,240000.0,MID,649,MEDIUM,WEST,WEST,RURAL_SEMIURBAN,1,758.1954382393143,,,0.0395265307178801,,397.6063298541327,397.6063298541327,6,27.0
C00568,Kavya Kulkarni,F,30,766605.6808868274,MID,625,MEDIUM,NORTH,NORTH,URBAN,2,2046.0646528813425,,,0.0479844260108624,,391.56861586072745,391.56861586072745,6,27.0
C00741,Aditya Shah,M,32,595363.4124369433,MID,799,LOW,CENTRAL,CENTRAL,URBAN,1,704.3404017518187,,,0.037516077895973,,434.68423019544315,434.68423019544315,6,27.0
C00704,Ishaan Kulkarni,M,22,967315.647591184,MID,730,LOW,NORTH,NORTH,RURAL_SEMIURBAN,2,310.2688514547383,,,0.1383299181098265,,317.27502373337006,317.27502373337006,7,27.0
C00136,Shivani Bansal,F,50,80784.16,LOW,635,MEDIUM,WEST,WEST,URBAN,2,9100.960000000001,7094.288333333334,12194.115,0.0426554112357085,,429.02004407370646,429.02004407370646,6,27.0
C00797,Ritvik Verma,M,34,542828.8619992918,MID,758,LOW,WEST,WEST,URBAN,2,5332.455469482879,,,0.0371295571158377,,373.91933946238555,373.91933946238555,6,27.0
C00529,Kabir Bansal,M,21,607076.591058684,MID,829,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,43.95141610078953,,,0.0448938404206986,,387.5412735722946,387.5412735722946,6,27.0
C00665,Aadhya Yadav,F,26,490755.7994719729,MID,743,LOW,WEST,WEST,URBAN,1,219.45157311209547,,,0.0383151187092132,,387.28689203126027,387.28689203126027,6,27.0
C00534,Manav Ghosh,M,33,4013132.799043395,HIGH,836,LOW,CENTRAL,CENTRAL,URBAN,1,52.38598385866021,,,0.2363015193407781,,199.96412208278392,199.96412208278392,8,27.0
C00859,Riya Shah,F,35,343597.5727949328,MID,740,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,152.63279878751965,,,0.0348312372382071,,404.10021743162906,404.10021743162906,6,27.0
C00802,Aarav Bansal,M,29,307269.99891299516,MID,631,MEDIUM,WEST,WEST,RURAL_SEMIURBAN,2,757.8151118785029,,,0.0113417946414081,,402.66761295003676,402.66761295003676,6,26.0
C00519,Aadhya Yadav,F,27,632640.8945071662,MID,727,LOW,WEST,WEST,URBAN,1,536.8298823914785,,,0.0269448782040768,,373.0361619351415,373.0361619351415,6,26.0
C00605,Harsh Reddy,M,22,358497.1802844046,MID,753,LOW,SOUTH,SOUTH,URBAN,1,185.3852859664414,,,0.1131120749947504,,288.9776304105913,288.9776304105913,7,26.0
C00731,Shaurya Gupta,M,28,523814.7455533821,MID,718,LOW,EAST,EAST,RURAL_SEMIURBAN,2,5583.320064919569,,,0.0124784576860911,,361.96908241949325,361.96908241949325,6,26.0
C00545,Rohit Naidu,M,36,2496415.719360602,HIGH,754,LOW,WEST,WEST,RURAL_SEMIURBAN,1,9374.761598551917,,,0.2141566929704822,,177.2807425273255,177.2807425273255,8,26.0
C00573,Kabir Bansal,M,27,554103.1075324062,MID,783,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,69.4047666014475,,,0.0198934471404253,,396.1886229669622,396.1886229669622,6,26.0
C00641,Shaurya Singh,M,34,403918.86054388183,MID,741,LOW,NORTH,NORTH,URBAN,1,181.68598362115668,,,0.1230577484665365,,262.6928645188019,262.6928645188019,7,26.0
C00621,Yash Khan,M,22,455908.670725017,MID,708,LOW,SOUTH,SOUTH,URBAN,1,95.71346232499134,,,0.010528667801236,,394.68371514552257,394.68371514552257,6,26.0
C00844,Aarohi Patel,F,36,1336519.7351471356,HIGH,766,LOW,NORTH,NORTH,URBAN,2,13506.777897065187,,,0.1114618345327071,,311.45335408643257,311.45335408643257,7,26.0
C00087,Diya Iyer,F,67,957058.91,MID,659,MEDIUM,SOUTH,SOUTH,URBAN,1,68.54,9131.47,26995.176666666663,0.0115641062332538,383,425.9968465880675,383.0,6,26.0
C00917,Ishaan Gupta,M,18,589624.347410181,MID,754,LOW,SOUTH,SOUTH,URBAN,1,384.0695504128457,,,0.0166345653359232,,381.8267289503296,381.8267289503296,6,26.0
C00468,Ayesha Nair,F,66,555048.57,MID,666,MEDIUM,NORTH,NORTH,RURAL_SEMIURBAN,1,62.86,7779.513333333333,10166.201666666666,0.0100840148894909,361,413.4080161398872,361.0,6,26.0
C00770,Aditya Das,M,18,479423.1640806891,MID,762,LOW,SOUTH,SOUTH,URBAN,1,135.2264499708997,,,0.0289033954979223,,436.88613137068893,436.88613137068893,6,26.0
C00868,Prachi Patel,F,36,711037.620606355,MID,557,HIGH,NORTH,NORTH,URBAN,2,5755.2713727478,,,0.0278251649344584,,379.1048118228005,379.1048118228005,6,26.0
C00223,Arjun Naidu,M,20,110330.24,LOW,694,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,209.71,,,0.0157659676305015,436,462.88175468872674,436.0,6,26.0
C00753,Ishita Iyer,F,30,618749.9822578612,MID,706,LOW,WEST,WEST,URBAN,1,34.15152950401397,,,0.0144774082707776,,435.8623490741956,435.8623490741956,6,26.0
C00737,Prachi Patel,F,33,565583.923956094,MID,500,HIGH,NORTH,NORTH,URBAN,2,343.78759878038363,,,0.1128340187987654,,281.29976584822583,281.29976584822583,7,26.0
C00625,Kunal Ghosh,M,19,275460.30178259127,MID,637,MEDIUM,SOUTH,SOUTH,URBAN,1,75.27635872736131,,,0.0197861708364616,,376.9723851136112,376.9723851136112,6,26.0
C00236,Aadhya Bansal,F,62,135251.67,LOW,628,MEDIUM,NORTH,NORTH,URBAN,1,330.51,4161.6883333333335,6210.177500000001,0.0254104907152194,390,413.74875041571914,390.0,6,26.0
C00320,Tanvi Jain,F,29,160093.3,LOW,596,HIGH,SOUTH,SOUTH,URBAN,1,105.37,8594.102499999999,14346.924166666666,0.0156169718739632,422,481.9302415490828,422.0,6,26.0
C00099,Isha Gupta,F,61,198257.32,LOW,589,HIGH,WEST,WEST,URBAN,1,33.62,16454.879166666666,12235.274166666668,0.0104957239007879,419,477.3241078982204,419.0,6,26.0
C00662,Kunal Yadav,M,20,481878.9896704241,MID,660,MEDIUM,NORTH,NORTH,URBAN,1,70.59396722241021,,,0.0252820994638865,,417.0577407815132,417.0577407815132,6,26.0
C00632,Aditya Das,M,21,427911.3278428706,MID,743,LOW,SOUTH,SOUTH,URBAN,1,1136.480490345796,,,0.0216463980105628,,416.76478435045755,416.76478435045755,6,26.0
C00607,Kunal Das,M,32,1220601.8888034187,HIGH,816,LOW,NORTH,NORTH,URBAN,1,616.6187697184566,,,0.0187471016338684,,403.1850296745485,403.1850296745485,6,26.0
C00721,Ishaan Kulkarni,M,20,825326.5575393467,MID,761,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,20569.754877043928,,,0.1299583021830858,,311.68413307122034,311.68413307122034,7,26.0
C00991,Rohit Naidu,M,36,2233131.270636903,HIGH,746,LOW,WEST,WEST,RURAL_SEMIURBAN,1,473.9047404109298,,,0.3160162755607754,,147.16374136882348,147.16374136882348,9,26.0
C00589,Ishita Iyer,F,34,685818.2072127705,MID,758,LOW,WEST,WEST,URBAN,1,207.84362876085248,,,0.0131737038754902,,406.58116651980765,406.58116651980765,6,26.0
C00627,Nisha Bansal,F,29,1365298.709513601,HIGH,764,LOW,SOUTH,SOUTH,URBAN,2,398.75968803215636,,,0.1131159521585962,,335.05434164320786,335.05434164320786,7,26.0
C00821,Ishaan Kulkarni,M,33,623832.4044493221,MID,723,LOW,SOUTH,SOUTH,URBAN,2,8989.602181192957,,,0.1117002001033522,,334.04249602418616,334.04249602418616,7,26.0
C00869,Meera Nair,F,18,359062.6271947569,MID,773,LOW,WEST,WEST,URBAN,1,64.95207985753738,,,0.1295147457843866,,261.327208085741,261.327208085741,7,26.0
C00958,Shaurya Gupta,M,23,482109.0930753748,MID,658,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,107.67757949172008,,,0.0916097858398777,,288.0402574289161,288.0402574289161,7,25.0
